"Type","Site","Analyte","Sample.Date","ppt","lab.qual","limit"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFOA",2018-10-25,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFOS",2018-10-25,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFPeA",2018-10-25,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFPeS",2018-10-25,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFBA",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFBS",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFDA",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFDoA",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFDS",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFHpA",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFHpS",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFHxA",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFHxS",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFNA",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFNS",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFOA",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFOS",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFPeA",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFPeS",2018-11-29,NA,"U","41"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFBA",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFBS",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFDA",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFDoA",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFDS",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFHpA",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFHpS",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFHxA",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFHxS",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFNA",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFNS",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFOA",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFOS",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFPeA",2018-12-17,NA,"H-7 J O U","40"
"Source","Falls Lake @ Mth Little Lick Creek near Marker #13","PFPeS",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFBA",2018-07-26,NA,"U","160"
"Source","Flat River @ SR 1004","PFBS",2018-07-26,NA,"U","40"
"Source","Flat River @ SR 1004","PFDA",2018-07-26,NA,"U","81"
"Source","Flat River @ SR 1004","PFDoA",2018-07-26,NA,"U","40"
"Source","Flat River @ SR 1004","PFDS",2018-07-26,NA,"U","40"
"Source","Flat River @ SR 1004","PFHpA",2018-07-26,NA,"U","40"
"Source","Flat River @ SR 1004","PFHpS",2018-07-26,NA,"U","40"
"Source","Flat River @ SR 1004","PFHxA",2018-07-26,NA,"U","40"
"Source","Flat River @ SR 1004","PFHxS",2018-07-26,NA,"U","40"
"Source","Flat River @ SR 1004","PFNA",2018-07-26,NA,"U","40"
"Source","Flat River @ SR 1004","PFNS",2018-07-26,NA,"U","40"
"Source","Flat River @ SR 1004","PFOA",2018-07-26,NA,"U","40"
"Source","Flat River @ SR 1004","PFOS",2018-07-26,NA,"U","40"
"Source","Flat River @ SR 1004","PFPeA",2018-07-26,NA,"U","40"
"Source","Flat River @ SR 1004","PFPeS",2018-07-26,NA,"U","40"
"Source","Flat River @ SR 1004","PFBA",2018-08-16,NA,"J O QC-3 U","79"
"Source","Flat River @ SR 1004","PFBS",2018-08-16,NA,"J O QC-3 QS-3 U","40"
"Source","Flat River @ SR 1004","PFDA",2018-08-16,NA,"U","40"
"Source","Flat River @ SR 1004","PFDoA",2018-08-16,NA,"U","40"
"Source","Flat River @ SR 1004","PFDS",2018-08-16,NA,"U","40"
"Source","Flat River @ SR 1004","PFHpA",2018-08-16,NA,"U","40"
"Source","Flat River @ SR 1004","PFHpS",2018-08-16,NA,"U","40"
"Source","Flat River @ SR 1004","PFHxA",2018-08-16,NA,"U","79"
"Source","Flat River @ SR 1004","PFHxS",2018-08-16,NA,"J O QC-3 U","40"
"Source","Flat River @ SR 1004","PFNA",2018-08-16,NA,"U","40"
"Source","Flat River @ SR 1004","PFNS",2018-08-16,NA,"U","40"
"Source","Flat River @ SR 1004","PFOA",2018-08-16,NA,"U","40"
"Source","Flat River @ SR 1004","PFOS",2018-08-16,NA,"U","79"
"Source","Flat River @ SR 1004","PFPeA",2018-08-16,NA,"U","79"
"Source","Flat River @ SR 1004","PFPeA",2018-08-16,NA,"U","79"
"Source","Flat River @ SR 1004","PFPeS",2018-08-16,NA,"U","40"
"Source","Flat River @ SR 1004","PFBA",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFBS",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFDA",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFDoA",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFDS",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFHpA",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFHpS",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFHxA",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFHxS",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFNA",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFNS",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFOA",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFOS",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFPeA",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFPeS",2018-10-25,NA,"U","39"
"Source","Flat River @ SR 1004","PFBA",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFBS",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFDA",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFDoA",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFDS",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFHpA",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFHpS",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFHxA",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFHxS",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFNA",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFNS",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFOA",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFOS",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFPeA",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFPeS",2018-11-29,NA,"U","41"
"Source","Flat River @ SR 1004","PFBA",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFBS",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFDA",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFDoA",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFDS",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFHpA",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFHpS",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFHxA",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFHxS",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFNA",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFNS",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFOA",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFOS",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFPeA",2018-12-17,NA,"H-7 J O U","40"
"Source","Flat River @ SR 1004","PFPeS",2018-12-17,NA,"H-7 J O U","40"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFBA",2018-06-06,NA,"U","39"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFBS",2018-06-06,NA,"U","39"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFDA",2018-06-06,NA,"U","160"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFDoA",2018-06-06,NA,"U","39"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFDS",2018-06-06,NA,"U","39"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFHpA",2018-06-06,NA,"U","39"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFHpS",2018-06-06,NA,"U","39"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFHxA",2018-06-06,NA,"U","39"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFHxS",2018-06-06,NA,"J O Q-2","23"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFNA",2018-06-06,NA,"U","39"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFNS",2018-06-06,NA,"U","39"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFOA",2018-06-06,NA,"U","39"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFOS",2018-06-06,NA,"J O Q-2","31"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFPeA",2018-06-06,NA,"U","39"
"Source","Glenville Lake at Dam NR Fayetteville, NC","PFPeS",2018-06-06,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFBA",2018-06-07,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFBS",2018-06-07,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFDA",2018-06-07,NA,"U","150"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFDoA",2018-06-07,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFDS",2018-06-07,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFHpA",2018-06-07,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFHpS",2018-06-07,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFHxA",2018-06-07,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFHxS",2018-06-07,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFNA",2018-06-07,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFNS",2018-06-07,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFOA",2018-06-07,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFOS",2018-06-07,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFPeA",2018-06-07,NA,"U","39"
"Source","Graham Mebane Reservoir at Dam near Haw River","PFPeS",2018-06-07,NA,"U","39"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFBA",2018-05-01,NA,"U","79"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFBS",2018-05-01,NA,"U","39"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFDA",2018-05-01,NA,"U","39"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFDoA",2018-05-01,NA,"U","160"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFDS",2018-05-01,NA,"J O QC-3 U","39"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFHpA",2018-05-01,NA,"U","39"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFHpS",2018-05-01,NA,"U","39"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFHxA",2018-05-01,NA,"U","39"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFHxS",2018-05-01,NA,"U","39"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFNA",2018-05-01,NA,"J O QL-3 U","160"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFNS",2018-05-01,NA,"U","160"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFOA",2018-05-01,NA,"U","39"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFOS",2018-05-01,NA,"U","39"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFPeA",2018-05-01,NA,"J O Q-2","21"
"Source","Harris Lake at SR1915 nr Corinth, NC","PFPeS",2018-05-01,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFBA",2018-01-03,54,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFBS",2018-01-03,NA,"U","41"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDA",2018-01-03,NA,"U","41"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDoA",2018-01-03,NA,"U","41"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDS",2018-01-03,NA,"U","41"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHpA",2018-01-03,100,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHpS",2018-01-03,NA,"J O Q-2 QL-1","26"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHxA",2018-01-03,170,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHxS",2018-01-03,71,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFNA",2018-01-03,NA,"J O Q-2","16"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFNS",2018-01-03,NA,"U","41"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFOA",2018-01-03,90,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFOS",2018-01-03,590,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFPeA",2018-01-03,130,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFPeS",2018-01-03,NA,"J O Q-2","15"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFBA",2018-02-21,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFBS",2018-02-21,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDA",2018-02-21,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDoA",2018-02-21,NA,"U","160"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDS",2018-02-21,NA,"J O QR-1 U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHpA",2018-02-21,62,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHpS",2018-02-21,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHxA",2018-02-21,79,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHxS",2018-02-21,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFNA",2018-02-21,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFNS",2018-02-21,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFOA",2018-02-21,NA,"J O Q-2","28"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFOS",2018-02-21,NA,"J O Q-2","23"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFPeA",2018-02-21,65,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFPeS",2018-02-21,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFBA",2018-03-22,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFBS",2018-03-22,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDA",2018-03-22,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDoA",2018-03-22,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDS",2018-03-22,NA,"J O QC-5 QR-1 U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHpA",2018-03-22,46,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHpS",2018-03-22,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHxA",2018-03-22,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHxS",2018-03-22,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFNA",2018-03-22,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFNS",2018-03-22,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFOA",2018-03-22,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFOS",2018-03-22,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFPeA",2018-03-22,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFPeS",2018-03-22,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFBA",2018-04-11,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFBS",2018-04-11,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDA",2018-04-11,NA,"U","160"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDoA",2018-04-11,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDS",2018-04-11,NA,"J O QC-5 U","78"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHpA",2018-04-11,NA,"J O Q-2","15"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHpS",2018-04-11,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHxA",2018-04-11,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHxS",2018-04-11,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFNA",2018-04-11,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFNS",2018-04-11,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFOA",2018-04-11,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFOS",2018-04-11,NA,"J O Q-2","17"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFPeA",2018-04-11,NA,"J O Q-2","25"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFPeS",2018-04-11,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFBA",2018-05-09,NA,"J O Q-2","34"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFBS",2018-05-09,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDA",2018-05-09,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDoA",2018-05-09,NA,"U","79"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDS",2018-05-09,NA,"J O QC-3 U","160"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHpA",2018-05-09,53,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHpS",2018-05-09,NA,"J O QL-3 U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHxA",2018-05-09,98,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHxS",2018-05-09,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFNA",2018-05-09,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFNS",2018-05-09,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFOA",2018-05-09,43,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFOS",2018-05-09,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFPeA",2018-05-09,71,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFPeS",2018-05-09,NA,"U","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFBA",2018-06-13,83,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFBS",2018-06-13,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDA",2018-06-13,NA,"U","160"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDoA",2018-06-13,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFDS",2018-06-13,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHpA",2018-06-13,280,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHpS",2018-06-13,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHxA",2018-06-13,350,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFHxS",2018-06-13,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFNA",2018-06-13,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFNS",2018-06-13,NA,"U","40"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFOA",2018-06-13,46,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFOS",2018-06-13,NA,"J O Q-2","39"
"Source","HAW RIV AT SR 1713 NR BYNUM","PFPeA",2018-06-13,260,"",""
"Source","HAW RIV AT SR 1713 NR BYNUM","PFPeS",2018-06-13,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFBA",2018-02-21,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFBS",2018-02-21,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFDA",2018-02-21,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFDoA",2018-02-21,NA,"U","160"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFDS",2018-02-21,NA,"J O QR-1 U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFHpA",2018-02-21,NA,"J O Q-2","29"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFHpS",2018-02-21,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFHxA",2018-02-21,42,"",""
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFHxS",2018-02-21,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFNA",2018-02-21,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFNS",2018-02-21,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFOA",2018-02-21,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFOS",2018-02-21,NA,"J O Q-2","25"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFPeA",2018-02-21,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFPeS",2018-02-21,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFBA",2018-03-22,NA,"U","39"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFBS",2018-03-22,NA,"U","39"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFDA",2018-03-22,NA,"U","39"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFDoA",2018-03-22,NA,"U","39"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFDS",2018-03-22,NA,"J O QC-5 QR-1 U","39"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFHpA",2018-03-22,NA,"J O Q-2","38"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFHpS",2018-03-22,NA,"U","39"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFHxA",2018-03-22,48,"",""
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFHxS",2018-03-22,NA,"U","39"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFNA",2018-03-22,NA,"U","39"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFNS",2018-03-22,NA,"U","39"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFOA",2018-03-22,NA,"U","39"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFOS",2018-03-22,NA,"J O Q-2","29"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFPeA",2018-03-22,NA,"J O Q-2","31"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFPeS",2018-03-22,NA,"U","39"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFBA",2018-04-11,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFBS",2018-04-11,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFDA",2018-04-11,NA,"U","160"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFDoA",2018-04-11,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFDS",2018-04-11,NA,"J O QC-5 U","81"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFHpA",2018-04-11,52,"",""
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFHpS",2018-04-11,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFHxA",2018-04-11,67,"",""
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFHxS",2018-04-11,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFNA",2018-04-11,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFNS",2018-04-11,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFOA",2018-04-11,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFOS",2018-04-11,NA,"U","40"
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFPeA",2018-04-11,42,"",""
"Source","HAW RIV BELOW JORDAN DAM NR MONCURE","PFPeS",2018-04-11,NA,"U","40"
