Type,Site,Analyte,Sample.Date,ppt,lab.qual,limit
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFHpS,11/30/2018,,U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFHxA,11/30/2018,,U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFHxS,11/30/2018,,U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFNA,11/30/2018,,U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFNS,11/30/2018,,U,41
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,4:2FTS,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,6:2FTS,4/11/2018,,U,160
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,8:2FTS,4/11/2018,,U,40
Source,MORGAN CRK AT SR 1726 NR FARRINGTON,FOSA,4/11/2018,,U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFOA,11/30/2018,,U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFOS,11/30/2018,,U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFPeA,11/30/2018,,U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFPeS,11/30/2018,,U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFTrDA,11/30/2018,,U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFUdA,11/30/2018,,U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,HFPO-DA (GenX),12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,NMeFOSAA,12/17/2018,,H-7 J O U,160
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFBA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFBS,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFDA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFDoA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFDS,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFHpA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFHpS,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFHxA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFHxS,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFNA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFNS,12/17/2018,,H-7 J O U,40
Source,JORDAN LAKE AT MOUTH OF NEW HOPE CREEK,4:2FTS,4/11/2018,,J O QM-3 U,39
Source,JORDAN LAKE AT MOUTH OF NEW HOPE CREEK,6:2FTS,4/11/2018,,J O QM-3 U,150
Source,JORDAN LAKE AT MOUTH OF NEW HOPE CREEK,8:2FTS,4/11/2018,,U,39
Source,JORDAN LAKE AT MOUTH OF NEW HOPE CREEK,FOSA,4/11/2018,,U,39
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFOA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFOS,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFPeA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFPeS,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFTrDA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFUdA,12/17/2018,,H-7 J O U,80
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,HFPO-DA (GenX),12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,NMeFOSAA,12/17/2018,,H-7 J O U,160
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFBA,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFBS,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFDA,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFDoA,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFDS,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFHpA,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFHpS,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFHxA,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFHxS,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFNA,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFNS,12/17/2018,,H-7 J O U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,4:2FTS,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,6:2FTS,4/11/2018,,U,160
Source,JORDAN LAKE NEAR FARRINGTON NC,8:2FTS,4/11/2018,,U,41
Source,JORDAN LAKE NEAR FARRINGTON NC,FOSA,4/11/2018,,U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFOA,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFOS,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFPeA,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFPeS,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFTrDA,12/17/2018,,H-7 J O U,41
Source,Falls Lake @ Mouth Ledge Creek near Creedmoor NC,PFUdA,12/17/2018,,H-7 J O U,82
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,HFPO-DA (GenX),7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,NMeFOSAA,7/26/2018,,U,81
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFBA,7/26/2018,,U,160
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFBS,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDA,7/26/2018,,U,81
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDoA,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDS,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHpA,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHpS,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHxA,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHxS,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFNA,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFNS,7/26/2018,,U,41
Source,PHILS CRK NR CAVANDER,4:2FTS,4/11/2018,,U,40
Source,PHILS CRK NR CAVANDER,6:2FTS,4/11/2018,,U,160
Source,PHILS CRK NR CAVANDER,8:2FTS,4/11/2018,,U,40
Source,PHILS CRK NR CAVANDER,FOSA,4/11/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFOA,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFOS,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFPeA,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFPeS,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFTrDA,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFUdA,7/26/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,HFPO-DA (GenX),8/16/2018,,J O Q-2 U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,NMeFOSAA,8/16/2018,,J O QC-3 U,80
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFBA,8/16/2018,,J O QC-3 U,80
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFBS,8/16/2018,,J O QC-3 U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDA,8/16/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDoA,8/16/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDS,8/16/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHpA,8/16/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHpS,8/16/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHxA,8/16/2018,,U,80
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHxS,8/16/2018,,J O QC-3 U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFNA,8/16/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFNS,8/16/2018,,U,40
Source,JORDAN LAKE AT MOUTH OF MORGAN CK NR FARRINGTON,4:2FTS,4/11/2018,,U,38
Source,JORDAN LAKE AT MOUTH OF MORGAN CK NR FARRINGTON,6:2FTS,4/11/2018,,U,150
Source,JORDAN LAKE AT MOUTH OF MORGAN CK NR FARRINGTON,8:2FTS,4/11/2018,,U,38
Source,JORDAN LAKE AT MOUTH OF MORGAN CK NR FARRINGTON,FOSA,4/11/2018,,U,38
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFOA,8/16/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFOS,8/16/2018,,J O Q-2,18
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFPeA,8/16/2018,,U,80
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFPeA,8/16/2018,,U,80
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFPeS,8/16/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFTrDA,8/16/2018,,J O QC-3 QC-5 U,80
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFUdA,8/16/2018,,U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,HFPO-DA (GenX),10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,NMeFOSAA,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFBA,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFBS,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDA,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDoA,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDS,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHpA,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHpS,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHxA,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHxS,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFNA,10/25/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,4:2FTS,4/11/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,6:2FTS,4/11/2018,,U,160
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,8:2FTS,4/11/2018,,U,41
Source,JORDAN LAKE AT NARROWS NEAR BONSAL,FOSA,4/11/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFNS,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFOA,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFOS,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFPeA,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFPeS,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFTrDA,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFUdA,10/25/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,HFPO-DA (GenX),11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,NMeFOSAA,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFBA,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFBS,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDA,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDoA,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDS,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHpA,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHpS,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHxA,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHxS,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFNA,11/29/2018,,U,41
Source,HAW RIV AT SR 1713 NR BYNUM,4:2FTS,4/11/2018,,U,39
Source,HAW RIV AT SR 1713 NR BYNUM,6:2FTS,4/11/2018,,U,160
Source,HAW RIV AT SR 1713 NR BYNUM,8:2FTS,4/11/2018,,U,39
Source,HAW RIV AT SR 1713 NR BYNUM,FOSA,4/11/2018,,U,39
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFNS,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFOA,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFOS,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFPeA,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFPeS,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFTrDA,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFUdA,11/29/2018,,U,41
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,HFPO-DA (GenX),12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,NMeFOSAA,12/17/2018,,H-7 J O U,160
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFBA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFBS,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDoA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFDS,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHpA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHpS,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHxA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFHxS,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFNA,12/17/2018,,H-7 J O U,40
Source,JORDAN LAKE ABOVE STINKING CREEK NR PITTSBORO NC,4:2FTS,4/11/2018,,U,38
Source,JORDAN LAKE ABOVE STINKING CREEK NR PITTSBORO NC,6:2FTS,4/11/2018,,U,150
Source,JORDAN LAKE ABOVE STINKING CREEK NR PITTSBORO NC,8:2FTS,4/11/2018,,U,38
Source,JORDAN LAKE ABOVE STINKING CREEK NR PITTSBORO NC,FOSA,4/11/2018,,U,38
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFNS,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFOA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFOS,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFPeA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFPeS,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFTrDA,12/17/2018,,H-7 J O U,40
Source,Falls Lake @ Mth Little Lick Creek near Marker #13,PFUdA,12/17/2018,,H-7 J O U,80
Source,Flat River @ SR 1004,HFPO-DA (GenX),7/26/2018,,U,40
Source,Flat River @ SR 1004,NMeFOSAA,7/26/2018,,U,81
Source,Flat River @ SR 1004,PFBA,7/26/2018,,U,160
Source,Flat River @ SR 1004,PFBS,7/26/2018,,U,40
Source,Flat River @ SR 1004,PFDA,7/26/2018,,U,81
Source,Flat River @ SR 1004,PFDoA,7/26/2018,,U,40
Source,Flat River @ SR 1004,PFDS,7/26/2018,,U,40
Source,Flat River @ SR 1004,PFHpA,7/26/2018,,U,40
Source,Flat River @ SR 1004,PFHpS,7/26/2018,,U,40
Source,Flat River @ SR 1004,PFHxA,7/26/2018,,U,40
Source,Flat River @ SR 1004,PFHxS,7/26/2018,,U,40
Source,Flat River @ SR 1004,PFNA,7/26/2018,,U,40
Source,HAW RIV BELOW JORDAN DAM NR MONCURE,4:2FTS,4/11/2018,,U,40
Source,HAW RIV BELOW JORDAN DAM NR MONCURE,6:2FTS,4/11/2018,,U,160
Source,HAW RIV BELOW JORDAN DAM NR MONCURE,8:2FTS,4/11/2018,,U,40
Source,HAW RIV BELOW JORDAN DAM NR MONCURE,FOSA,4/11/2018,,U,40
Source,Flat River @ SR 1004,PFNS,7/26/2018,,U,40
Source,Flat River @ SR 1004,PFOA,7/26/2018,,U,40
Source,Flat River @ SR 1004,PFOS,7/26/2018,,U,40
Source,Flat River @ SR 1004,PFPeA,7/26/2018,,U,40
Source,Flat River @ SR 1004,PFPeS,7/26/2018,,U,40
Source,Flat River @ SR 1004,PFTrDA,7/26/2018,,U,40
Source,Flat River @ SR 1004,PFUdA,7/26/2018,,U,40
Source,Flat River @ SR 1004,HFPO-DA (GenX),8/16/2018,,U,40
Source,Flat River @ SR 1004,NMeFOSAA,8/16/2018,,J O QC-3 U,79
Source,Flat River @ SR 1004,PFBA,8/16/2018,,J O QC-3 U,79
Source,Flat River @ SR 1004,PFBS,8/16/2018,,J O QC-3 QS-3 U,40
Source,Flat River @ SR 1004,PFDA,8/16/2018,,U,40
Source,Flat River @ SR 1004,PFDoA,8/16/2018,,U,40
Source,Flat River @ SR 1004,PFDS,8/16/2018,,U,40
Source,Flat River @ SR 1004,PFHpA,8/16/2018,,U,40
Source,Flat River @ SR 1004,PFHpS,8/16/2018,,U,40
Source,Flat River @ SR 1004,PFHxA,8/16/2018,,U,79
Source,Flat River @ SR 1004,PFHxS,8/16/2018,,J O QC-3 U,40
Source,Flat River @ SR 1004,PFNA,8/16/2018,,U,40
Source,"Harris Lake at SR1915 nr Corinth, NC",4:2FTS,5/1/2018,,U,39
Source,"Harris Lake at SR1915 nr Corinth, NC",6:2FTS,5/1/2018,,U,79
Source,"Harris Lake at SR1915 nr Corinth, NC",8:2FTS,5/1/2018,,J O QC-5 U,79
Source,"Harris Lake at SR1915 nr Corinth, NC",FOSA,5/1/2018,,J O QL-3 U,39
Source,Flat River @ SR 1004,PFNS,8/16/2018,,U,40
Source,Flat River @ SR 1004,PFOA,8/16/2018,,U,40
Source,Flat River @ SR 1004,PFOS,8/16/2018,,U,79
Source,Flat River @ SR 1004,PFPeA,8/16/2018,,U,79
Source,Flat River @ SR 1004,PFPeA,8/16/2018,,U,79
Source,Flat River @ SR 1004,PFPeS,8/16/2018,,U,40
Source,Flat River @ SR 1004,PFTrDA,8/16/2018,,J O QC-3 QC-5 U,79
Source,Flat River @ SR 1004,PFUdA,8/16/2018,,U,40
Source,Flat River @ SR 1004,HFPO-DA (GenX),10/25/2018,,U,39
Source,Flat River @ SR 1004,NMeFOSAA,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFBA,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFBS,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFDA,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFDoA,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFDS,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFHpA,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFHpS,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFHxA,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFHxS,10/25/2018,,U,39
Source,Buckhorn Dam Lake Upstream of Dam,4:2FTS,5/1/2018,,U,39
Source,Buckhorn Dam Lake Upstream of Dam,6:2FTS,5/1/2018,,U,79
Source,Buckhorn Dam Lake Upstream of Dam,8:2FTS,5/1/2018,,J O QC-5 U,79
Source,Buckhorn Dam Lake Upstream of Dam,FOSA,5/1/2018,,J O QL-3 U,39
Source,Flat River @ SR 1004,PFNA,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFNS,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFOA,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFOS,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFPeA,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFPeS,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFTrDA,10/25/2018,,U,39
Source,Flat River @ SR 1004,PFUdA,10/25/2018,,U,39
Source,Flat River @ SR 1004,HFPO-DA (GenX),11/29/2018,,U,41
Source,Flat River @ SR 1004,NMeFOSAA,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFBA,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFBS,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFDA,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFDoA,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFDS,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFHpA,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFHpS,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFHxA,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFHxS,11/29/2018,,U,41
Source,Lake Mackintosh at Dam,4:2FTS,5/3/2018,,U,38
Source,Lake Mackintosh at Dam,6:2FTS,5/3/2018,,U,76
Source,Lake Mackintosh at Dam,8:2FTS,5/3/2018,,J O QC-5 U,76
Source,Lake Mackintosh at Dam,FOSA,5/3/2018,,J O QL-3 U,38
Source,Flat River @ SR 1004,PFNA,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFNS,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFOA,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFOS,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFPeA,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFPeS,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFTrDA,11/29/2018,,U,41
Source,Flat River @ SR 1004,PFUdA,11/29/2018,,U,41
Source,Flat River @ SR 1004,HFPO-DA (GenX),12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,NMeFOSAA,12/17/2018,,H-7 J O U,160
Source,Flat River @ SR 1004,PFBA,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFBS,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFDA,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFDoA,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFDS,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFHpA,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFHpS,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFHxA,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFHxS,12/17/2018,,H-7 J O U,40
Source,"Cane Creek Reservoir at Dam nr Oaks, NC",4:2FTS,5/3/2018,,U,40
Source,"Cane Creek Reservoir at Dam nr Oaks, NC",6:2FTS,5/3/2018,,U,80
Source,"Cane Creek Reservoir at Dam nr Oaks, NC",8:2FTS,5/3/2018,,J O QC-5 U,80
Source,"Cane Creek Reservoir at Dam nr Oaks, NC",FOSA,5/3/2018,,J O QL-3 U,40
Source,Flat River @ SR 1004,PFNA,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFNS,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFOA,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFOS,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFPeA,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFPeS,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFTrDA,12/17/2018,,H-7 J O U,40
Source,Flat River @ SR 1004,PFUdA,12/17/2018,,H-7 J O U,80
Source,"Glenville Lake at Dam NR Fayetteville, NC",HFPO-DA (GenX),6/6/2018,,U,39
Source,"Glenville Lake at Dam NR Fayetteville, NC",NMeFOSAA,6/6/2018,,U,78
Source,"Glenville Lake at Dam NR Fayetteville, NC",PFBA,6/6/2018,,U,39
Source,"Glenville Lake at Dam NR Fayetteville, NC",PFBS,6/6/2018,,U,39
Source,"Glenville Lake at Dam NR Fayetteville, NC",PFDA,6/6/2018,,U,160
Source,"Glenville Lake at Dam NR Fayetteville, NC",PFDoA,6/6/2018,,U,39
Source,"Glenville Lake at Dam NR Fayetteville, NC",PFDS,6/6/2018,,U,39
Source,"Glenville Lake at Dam NR Fayetteville, NC",PFHpA,6/6/2018,,U,39
Source,"Glenville Lake at Dam NR Fayetteville, NC",PFHpS,6/6/2018,,U,39
Source,"Glenville Lake at Dam NR Fayetteville, NC",PFHxA,6/6/2018,,U,39
Source,"Glenville Lake at Dam NR Fayetteville, NC",PFHxS,6/6/2018,,J O Q-2,23
Source,"University Lake at Dam nr Chapel Hill, NC",4:2FTS,5/3/2018,,U,41
Source,"University Lake at Dam nr Chapel Hill, NC",6:2FTS,5/3/2018,,U,82
Source,"University Lake at Dam nr Chapel Hill, NC",8:2FTS,5/3/2018,,J O QC-5 U,82
Source,"University Lake at Dam nr Chapel Hill, NC",FOSA,5/3/2018,,J O QL-3 U,41
Source,"Glenville Lake at Dam NR Fayetteville, NC",PFNA,6/6/2018,,U,39
Source,"Glenville Lake at Dam NR Fayetteville, NC",PFNS,6/6/2018,,U,39
